CityId,City,Region,Country,Latitude,Longitude,TimeZone,MSL,isHanafi,isnorthernhemisphere,TwilightAngle
12142,Johnstown,New York,United States,43.0176,-74.3982,-05:00,,FALSE,FALSE,
12144,West Columbia,Texas,United States,29.1874,-95.6658,-06:00,,FALSE,FALSE,
12145,Romeoville,Illinois,United States,41.6509,-88.0865,-06:00,,FALSE,FALSE,
12146,Leland,North Carolina,United States,34.2757,-78.1004,-05:00,,FALSE,FALSE,
12147,Buckingham,Quebec,Canada,45.583,-75.417,-05:00,,FALSE,FALSE,
12148,Mission,British Columbia,Canada,49.133,-122.3,-08:00,,FALSE,FALSE,
12149,Caserta,Campania,Italy,41.067,14.333,+01:00,,FALSE,FALSE,
12150,Yogyakarta,Yogyakarta (Jogjakarta),Indonesia,-7.8,110.367,+08:00,,FALSE,FALSE,
12152,Batu Pahat,Johor,Malaysia,1.85,102.933,+08:00,,FALSE,FALSE,
12153,Forssa,Etela-Suomen Laani,Finland,60.817,23.633,+02:00,,FALSE,FALSE,
12154,Mahopac,New York,United States,41.3759,-73.7482,-05:00,,FALSE,FALSE,
12155,Dronninglund,Nordjylland,Denmark,57.15,10.3,+01:00,,FALSE,FALSE,
12156,Purworejo,Jawa Tengah (Djawa Tengah),Indonesia,-7.767,112.733,+08:00,,FALSE,FALSE,
12157,Miramichi,New Brunswick,Canada,47.033,-65.183,-04:00,,FALSE,FALSE,
12158,Boulder Creek,California,United States,37.1694,-122.154,-08:00,,FALSE,FALSE,
12159,West Winfield,New York,United States,42.8676,-75.1875,-05:00,,FALSE,FALSE,
12160,Chichester,England,United Kingdom,50.833,-0.772,+00:00,,FALSE,FALSE,
12161,Springville,California,United States,36.2545,-118.456,-08:00,,FALSE,FALSE,
12163,Maple Ridge,British Columbia,Canada,49.13,-122.36,-08:00,,FALSE,FALSE,
12164,Saint Malo,Bretagne,France,48.6347,-2.0117,+01:00,,FALSE,FALSE,
12165,BorÜs,Vastra Gotaland,Sweden,57.717,12.917,+01:00,,FALSE,FALSE,
12166,Manchester,Washington,United States,47.5547,-122.545,-08:00,,FALSE,FALSE,
12167,Woodburn,Oregon,United States,45.1385,-122.836,-08:00,,FALSE,FALSE,
12168,Lake Station,Indiana,United States,41.5743,-87.2638,-06:00,,FALSE,FALSE,
12169,Denham,Minnesota,United States,46.364,-92.943,-06:00,,FALSE,FALSE,
12173,Jenkins,Kentucky,United States,37.1955,-82.6325,-05:00,,FALSE,FALSE,
12175,Oulu,Oulu Laani,Finland,65.017,25.467,+02:00,,FALSE,FALSE,
12176,Palmi,Calabria,Italy,38.35,15.85,+01:00,,FALSE,FALSE,
12177,Wolvega,Friesland,Netherlands,52.883,6,+01:00,,FALSE,FALSE,
12178,Lund,Skane Lan,Sweden,55.7,13.183,+01:00,,FALSE,FALSE,
12179,Hauto,Pennsylvania,United States,40.844,-75.891,-05:00,,FALSE,FALSE,
12180,Mukilteo,Washington,United States,47.9095,-122.302,-08:00,,FALSE,FALSE,
12181,Terneuzen,Zeeland,Netherlands,51.333,3.833,+01:00,,FALSE,FALSE,
12182,Batesville,Indiana,United States,39.3079,-85.2177,-05:00,,FALSE,FALSE,
12183,Ferndale,New York,United States,41.7287,-74.758,-05:00,,FALSE,FALSE,
12184,Wallkill,New York,United States,41.6108,-74.1111,-05:00,,FALSE,FALSE,
12186,A Coru§a,Galicia,Spain,43.367,-8.383,+01:00,,FALSE,FALSE,
12187,Cheltenham,Victoria,Australia,-37.969,145.048,+10:00,,FALSE,FALSE,
12188,Vera,Andalucia,Spain,37.25,-1.867,+01:00,,FALSE,FALSE,
12190,Perkasie,Pennsylvania,United States,40.3911,-75.2331,-05:00,,FALSE,FALSE,
12191,East Stroudsburg,Pennsylvania,United States,41.0716,-75.148,-05:00,,FALSE,FALSE,
12194,Negaunee,Michigan,United States,46.4658,-87.5578,-05:00,,FALSE,FALSE,
12195,Bonner Springs,Kansas,United States,39.0619,-94.8881,-06:00,,FALSE,FALSE,
12196,Springfield,New Jersey,United States,40.6988,-74.3248,-05:00,,FALSE,FALSE,
12197,Campbelltown,New South Wales,Australia,-34.067,150.817,+10:00,,FALSE,FALSE,
12198,Knokke-Heist,West-Vlaanderen,Belgium,51.35,3.267,+01:00,,FALSE,FALSE,
12199,Keystone Heights,Florida,United States,29.867,-81.9355,-05:00,,FALSE,FALSE,
12200,Archer,Florida,United States,29.5389,-82.5216,-05:00,,FALSE,FALSE,
12202,Concord,Massachusetts,United States,42.464,-71.3767,-05:00,,FALSE,FALSE,
12203,Martigny,Valais,Switzerland,46.1,7.0833,+01:00,,FALSE,FALSE,
12206,Stockbridge,Georgia,United States,33.5641,-84.1952,-05:00,,FALSE,FALSE,
12207,Haslett,Michigan,United States,42.7695,-84.3727,-05:00,,FALSE,FALSE,
12208,Beebe,Arkansas,United States,35.1238,-91.9422,-06:00,,FALSE,FALSE,
12209,Quinlan,Texas,United States,32.9155,-96.1709,-06:00,,FALSE,FALSE,
12210,Angers,Pays de la Loire,France,47.467,-0.55,+01:00,,FALSE,FALSE,
12211,Napoli,Campania,Italy,40.833,14.25,+01:00,,FALSE,FALSE,
12212,Dufur,Oregon,United States,45.3856,-121.15,-08:00,,FALSE,FALSE,
12213,Flanders,New Jersey,United States,40.8455,-74.7097,-05:00,,FALSE,FALSE,
12214,New Glarus,Wisconsin,United States,42.8176,-89.6556,-06:00,,FALSE,FALSE,
12215,Verona,Wisconsin,United States,42.9844,-89.5756,-06:00,,FALSE,FALSE,
12216,Oregon,Wisconsin,United States,42.9373,-89.3917,-06:00,,FALSE,FALSE,
12217,Middleton,Wisconsin,United States,43.1161,-89.5375,-06:00,,FALSE,FALSE,
12219,Sun Prairie,Wisconsin,United States,43.2012,-89.2037,-06:00,,FALSE,FALSE,
12220,Petaling Jaya,Selangor,Malaysia,3.083,101.65,+08:00,,FALSE,FALSE,
12221,Waunakee,Wisconsin,United States,43.1852,-89.4585,-06:00,,FALSE,FALSE,
12222,Mount Horeb,Wisconsin,United States,42.9652,-89.7347,-06:00,,FALSE,FALSE,
12225,Gouda,Zuid-Holland,Netherlands,52.017,4.7,+01:00,,FALSE,FALSE,
12226,Black Earth,Wisconsin,United States,43.122,-89.7414,-06:00,,FALSE,FALSE,
12227,Pully,Vaud,Switzerland,46.517,6.65,+01:00,,FALSE,FALSE,
12228,Cambridge,Wisconsin,United States,42.9721,-89.0282,-06:00,,FALSE,FALSE,
12229,Deerfield,Wisconsin,United States,43.0566,-89.1053,-06:00,,FALSE,FALSE,
12230,Maidstone,England,United Kingdom,51.271,0.531,+00:00,,FALSE,FALSE,
12231,Wisconsin Dells,Wisconsin,United States,43.6772,-89.746,-06:00,,FALSE,FALSE,
12232,Sauk City,Wisconsin,United States,43.2637,-89.8631,-06:00,,FALSE,FALSE,
12233,Prairie du Sac,Wisconsin,United States,43.3094,-89.8029,-06:00,,FALSE,FALSE,
12234,Lodi,Wisconsin,United States,43.3172,-89.571,-06:00,,FALSE,FALSE,
12235,Cross Plains,Wisconsin,United States,43.1174,-89.6373,-06:00,,FALSE,FALSE,
12236,Belleville,Wisconsin,United States,42.8678,-89.5622,-06:00,,FALSE,FALSE,
12237,Edgerton,Wisconsin,United States,42.8556,-89.0994,-06:00,,FALSE,FALSE,
12238,Evansville,Wisconsin,United States,42.7611,-89.2689,-06:00,,FALSE,FALSE,
12241,Hilliard,Florida,United States,30.703,-81.9116,-05:00,,FALSE,FALSE,
12242,Central Point,Oregon,United States,42.4072,-122.956,-08:00,,FALSE,FALSE,
12243,Peterborough,New Hampshire,United States,42.8756,-71.9378,-05:00,,FALSE,FALSE,
12244,Makanda,Illinois,United States,37.6382,-89.196,-06:00,,FALSE,FALSE,
12246,Pearl River,Louisiana,United States,30.4339,-89.7967,-06:00,,FALSE,FALSE,
12247,Oceanside,California,United States,33.2023,-117.35,-08:00,,FALSE,FALSE,
12248,Johnstown,Ohio,United States,40.1611,-82.6664,-05:00,,FALSE,FALSE,
12249,Browns Valley,California,United States,39.3059,-121.336,-08:00,,FALSE,FALSE,
12251,Roermond,Limburg,Netherlands,51.2,6,+01:00,,FALSE,FALSE,
12252,Anacortes,Washington,United States,48.4652,-122.617,-08:00,,FALSE,FALSE,
12253,Lamezia Terme,Calabria,Italy,38.9734,16.3169,+01:00,,FALSE,FALSE,
12255,Victoria,Malta,Malta,36.044,14.24,+01:00,,FALSE,FALSE,
12256,China Grove,North Carolina,United States,35.5831,-80.6086,-05:00,,FALSE,FALSE,
12258,Milford,New Hampshire,United States,42.8182,-71.6742,-05:00,,FALSE,FALSE,
12259,Apeldoorn,Gelderland,Netherlands,52.217,5.967,+01:00,,FALSE,FALSE,
12260,Bandon,Oregon,United States,43.0374,-124.366,-08:00,,FALSE,FALSE,
12261,Raymond,Mississippi,United States,32.2288,-90.4476,-06:00,,FALSE,FALSE,
12262,Assen,Drenthe,Netherlands,53,6.55,+01:00,,FALSE,FALSE,
12263,Anoka,Minnesota,United States,45.2924,-93.4325,-06:00,,FALSE,FALSE,
12264,Ignacio,Colorado,United States,37.0891,-107.65,-07:00,,FALSE,FALSE,
12265,Pukalani,Hawaii,United States,20.8364,-156.337,-10:00,,FALSE,FALSE,
12266,Sasolburg,Free State,South Africa,-26.817,27.817,+02:00,,FALSE,FALSE,
12267,Belle,West Virginia,United States,38.2384,-81.4817,-05:00,,FALSE,FALSE,
12268,Livermore,Colorado,United States,40.8645,-105.398,-07:00,,FALSE,FALSE,
12269,Chacabuco,Buenos Aires,Argentina,-34.642,-60.474,-03:00,,FALSE,FALSE,
12271,Potterville,Michigan,United States,42.6491,-84.7334,-05:00,,FALSE,FALSE,
12273,Woodside,New York,United States,40.7439,-73.9053,-05:00,,FALSE,FALSE,
12274,Amboy,Illinois,United States,41.7017,-89.348,-06:00,,FALSE,FALSE,
12275,Preston,Victoria,Australia,-37.75,145.017,+10:00,,FALSE,FALSE,
12276,Cardington,Ohio,United States,40.4856,-82.8739,-05:00,,FALSE,FALSE,
12277,Klang,Selangor,Malaysia,3.033,101.45,+08:00,,FALSE,FALSE,
12278,Wasilla,Alaska,United States,61.5298,-149.647,-09:00,,FALSE,FALSE,
12279,Lancaster,Wisconsin,United States,42.8455,-90.7175,-06:00,,FALSE,FALSE,
12280,Leidschendam,Noord-Holland,Netherlands,52.083,4.4,+01:00,,FALSE,FALSE,
12281,Ballymena,Northern Ireland,United Kingdom,54.867,-6.267,+00:00,,FALSE,FALSE,
12282,Midrand,Gauteng,South Africa,0,0,+02:00,,FALSE,FALSE,
12283,Kuala Belait,Belait,Brunei Darussalam,4.583,114.183,+08:00,,FALSE,FALSE,
12286,Brugg,Aargau,Switzerland,47.483,8.2,+01:00,,FALSE,FALSE,
12287,Brescia,Lombardia,Italy,45.55,10.25,+01:00,,FALSE,FALSE,
12288,Highland,Illinois,United States,38.8004,-89.6795,-06:00,,FALSE,FALSE,
12289,Perth,Ontario,Canada,44.883,-76.233,-05:00,,FALSE,FALSE,
12290,Pleasant Grove,Utah,United States,40.3798,-111.742,-07:00,,FALSE,FALSE,
12291,Zlin,Zlinsky Kraj,Czech Republic,49.233,17.667,+01:00,,FALSE,FALSE,
12292,Caloundra,Queensland,Australia,-26.8,153.133,+10:00,,FALSE,FALSE,
12293,Wyanet,Illinois,United States,41.4062,-89.5731,-06:00,,FALSE,FALSE,
12294,Monee,Illinois,United States,41.4121,-87.7808,-06:00,,FALSE,FALSE,
12295,Hevron,HaDarom (Southern),Israel,31.283,34.85,+02:00,,FALSE,FALSE,
12296,Nordb?rg,Sonderjylland,Denmark,55.05,9.75,+01:00,,FALSE,FALSE,
12297,Norrkîping,Ostergotlands Lan,Sweden,58.6,16.183,+01:00,,FALSE,FALSE,
12298,New Philadelphia,Ohio,United States,40.5013,-81.3604,-05:00,,FALSE,FALSE,
12300,Venlo,Limburg,Netherlands,51.367,6.167,+01:00,,FALSE,FALSE,
12301,toijala,Lansi-Suomen Laani,Finland,61.167,23.867,+02:00,,FALSE,FALSE,
12303,Marche-En-Famenne,Luxembourg,Belgium,50.2,5.333,+01:00,,FALSE,FALSE,
12304,Laurel,Montana,United States,45.5989,-108.684,-07:00,,FALSE,FALSE,
12307,Houlka,Mississippi,United States,34.0577,-89.0762,-06:00,,FALSE,FALSE,
12308,Hollis Hills,New York,United States,40.713,-73.768,-05:00,,FALSE,FALSE,
12309,Elizabethtown,Pennsylvania,United States,40.1674,-76.6045,-05:00,,FALSE,FALSE,
12310,Geelong,Victoria,Australia,-38.158,144.35,+10:00,,FALSE,FALSE,
12311,Butler,New Jersey,United States,40.9863,-74.383,-05:00,,FALSE,FALSE,
12312,Phetchabun,Phetchabun,Thailand,16.417,101.133,+07:00,,FALSE,FALSE,
12313,Chatham,Ontario,Canada,42.4,-82.183,-05:00,,FALSE,FALSE,
12314,White Pigeon,Michigan,United States,41.7885,-85.6532,-05:00,,FALSE,FALSE,
12315,Milton Keynes,England,United Kingdom,52.029,-0.754,+00:00,,FALSE,FALSE,
12316,Pi edras Negras,Coahuila de Zaragoza,Mexico,28.6972,-100.522,-06:00,,FALSE,FALSE,
12317,Gatineau,Quebec,Canada,45.483,-75.65,-05:00,,FALSE,FALSE,
12318,Aylmer,Quebec,Canada,45.4,-75.85,-05:00,,FALSE,FALSE,
12319,Verona,Veneto,Italy,45.45,11,+01:00,,FALSE,FALSE,
12320,Torsby,Varmlands Lan,Sweden,59.983,13.65,+01:00,,FALSE,FALSE,
12321,Oak Ridge,New Jersey,United States,41.0321,-74.5162,-05:00,,FALSE,FALSE,
12323,Nambour,Queensland,Australia,-26.633,152.95,+10:00,,FALSE,FALSE,
12324,Palmyra,Wisconsin,United States,42.885,-88.5989,-06:00,,FALSE,FALSE,
12325,Egersund,Rogaland,Norway,58.45,6,+01:00,,FALSE,FALSE,
12326,Clarks Summit,Pennsylvania,United States,41.4656,-75.7341,-05:00,,FALSE,FALSE,
12327,MÇrida,Yucatan,Mexico,20.967,-89.617,-06:00,,FALSE,FALSE,
12328,Saint Bernard,Louisiana,United States,29.8369,-89.7702,-06:00,,FALSE,FALSE,
12329,Hohenems,Vorarlberg,Austria,47.367,9.683,+01:00,,FALSE,FALSE,
12332,Frostburg,Maryland,United States,39.6524,-78.9473,-05:00,,FALSE,FALSE,
12333,Nazareth,Pennsylvania,United States,40.7587,-75.3184,-05:00,,FALSE,FALSE,
12334,Pompton Lakes,New Jersey,United States,41.0029,-74.2865,-05:00,,FALSE,FALSE,
12335,Cobram,Victoria,Australia,-35.917,145.65,+10:00,,FALSE,FALSE,
12339,New Kensington,Pennsylvania,United States,40.5657,-79.707,-05:00,,FALSE,FALSE,
12340,North Hollywood,California,United States,34.1749,-118.38,-08:00,,FALSE,FALSE,
12341,Phoenixville,Pennsylvania,United States,40.1221,-75.5397,-05:00,,FALSE,FALSE,
12343,Afton,Oklahoma,United States,36.651,-94.9303,-06:00,,FALSE,FALSE,
12344,Egg Harbor City,New Jersey,United States,39.5436,-74.5919,-05:00,,FALSE,FALSE,
12345,Colchester,Vermont,United States,44.5463,-73.1672,-05:00,,FALSE,FALSE,
12346,Colchester,Connecticut,United States,41.5568,-72.3499,-05:00,,FALSE,FALSE,
12347,Panama City Beach,Florida,United States,30.2819,-85.8525,-06:00,,FALSE,FALSE,
12349,Lavallette,New Jersey,United States,39.9788,-74.0691,-05:00,,FALSE,FALSE,
12350,Courtice,Ontario,Canada,43.92,-78.77,-05:00,,FALSE,FALSE,
12351,Boaz,Alabama,United States,34.1773,-86.1602,-06:00,,FALSE,FALSE,
12352,Bonaire,Georgia,United States,32.5074,-83.5644,-05:00,,FALSE,FALSE,
12353,Kathleen,Georgia,United States,32.4765,-83.6061,-05:00,,FALSE,FALSE,
12354,Glencoe,Illinois,United States,42.1358,-87.7638,-06:00,,FALSE,FALSE,
12355,Ipoh,Perak,Malaysia,4.583,101.083,+08:00,,FALSE,FALSE,
12357,Valley East,Ontario,Canada,46.68,-81.03,-05:00,,FALSE,FALSE,
12358,Cedarhurst,New York,United States,40.6289,-73.7282,-05:00,,FALSE,FALSE,
12359,Bella Vista,Arkansas,United States,36.4619,-94.2765,-06:00,,FALSE,FALSE,
12360,Lincoln,Maine,United States,45.3335,-68.5089,-05:00,,FALSE,FALSE,
12361,Petr¢polis,Rio de Janeiro,Brazil,-22.5,-43.167,-03:00,,FALSE,FALSE,
12362,Rockbridge Baths,Virginia,United States,37.896,-79.3886,-05:00,,FALSE,FALSE,
12363,Uni?o da Vit¢ria,Paran†,Brazil,-26.217,-51.083,-03:00,,FALSE,FALSE,
12365,Beaver,West Virginia,United States,37.7672,-81.0206,-05:00,,FALSE,FALSE,
12366,Molalla,Oregon,United States,45.0318,-122.38,-08:00,,FALSE,FALSE,
12367,Allersberg,Bayern,Germany,49.25,11.25,+01:00,,FALSE,FALSE,
12368,Augusta,Sicilia,Italy,37.217,15.217,+01:00,,FALSE,FALSE,
12369,Castroville,California,United States,36.781,-121.756,-08:00,,FALSE,FALSE,
12370,North Vancouver,British Columbia,Canada,49.317,-123.067,-08:00,,FALSE,FALSE,
12373,Schaffhausen,Schaffhausen,Switzerland,47.7,8.633,+01:00,,FALSE,FALSE,
12374,Eastrea,England,United Kingdom,52.56,-0.089,+00:00,,FALSE,FALSE,
12375,Fort Nelson,British Columbia,Canada,58.817,-122.533,-08:00,,FALSE,FALSE,
12376,Ahaus,Nordrhein-Westfalen,Germany,52.067,7,+01:00,,FALSE,FALSE,
12377,Olive Branch,Mississippi,United States,34.942,-89.5387,-06:00,,FALSE,FALSE,
12378,Orminge,Ostergotlands Lan,Sweden,58.4,15.767,+01:00,,FALSE,FALSE,
12379,Fair Grove,Missouri,United States,37.3717,-93.136,-06:00,,FALSE,FALSE,
12381,Muntinlupa,Rizal,Philippines,14.383,121.05,+08:00,,FALSE,FALSE,
12382,Pistoia,Toscana,Italy,43.917,10.9,+01:00,,FALSE,FALSE,
12383,Kolding,Vejle,Denmark,55.517,9.483,+01:00,,FALSE,FALSE,
12384,Kristiansand,Vest-Agder,Norway,58.167,8,+01:00,,FALSE,FALSE,
12385,North York,Ontario,Canada,43.77,-79.42,-05:00,,FALSE,FALSE,
12388,Kulim,Kedah,Malaysia,5.367,100.567,+08:00,,FALSE,FALSE,
12389,Bayan Lepas,Pulau Pinang,Malaysia,5.283,100.267,+08:00,,FALSE,FALSE,
12390,Maia,Porto,Portugal,41.233,-8.617,+00:00,,FALSE,FALSE,
12391,Vienna,Virginia,United States,38.9097,-77.2717,-05:00,,FALSE,FALSE,
12392,Saint-Casimir,Quebec,Canada,46.667,-72.133,-05:00,,FALSE,FALSE,
12393,Guilford,Maine,United States,45.2519,-69.3542,-05:00,,FALSE,FALSE,
12397,Tecumseh,Michigan,United States,42.0156,-83.9347,-05:00,,FALSE,FALSE,
12398,Smithville,Texas,United States,30.0743,-97.1141,-06:00,,FALSE,FALSE,
12399,Bregenz,Vorarlberg,Austria,47.5,9.767,+01:00,,FALSE,FALSE,
12400,Burwood,New South Wales,Australia,-33.883,151.1,+10:00,,FALSE,FALSE,
12401,Namsos,Nord-Trondelag,Norway,64.483,11.5,+01:00,,FALSE,FALSE,
12402,Basingstoke,England,United Kingdom,51.268,-1.09,+00:00,,FALSE,FALSE,
12403,Mantova,Lombardia,Italy,45.15,10.8,+01:00,,FALSE,FALSE,
12406,Sandton,Gauteng,South Africa,-26.05,27.967,+02:00,,FALSE,FALSE,
12407,Karlskrona,Blekinge Lan,Sweden,56.167,15.583,+01:00,,FALSE,FALSE,
12408,Neuf-Brisach,Alsace,France,48.017,7.533,+01:00,,FALSE,FALSE,
12410,South Lebanon,Ohio,United States,39.3765,-84.2143,-05:00,,FALSE,FALSE,
12411,VÑsterÜs,Vastmanlands Lan,Sweden,59.617,16.55,+01:00,,FALSE,FALSE,
12412,White Hall,Arkansas,United States,34.2597,-92.1052,-06:00,,FALSE,FALSE,
12413,Gulf Breeze,Florida,United States,30.3738,-87.1077,-06:00,,FALSE,FALSE,
12415,Pataskala,Ohio,United States,40.008,-82.6777,-05:00,,FALSE,FALSE,
12416,Maidenhead,England,United Kingdom,51.525,-0.739,+00:00,,FALSE,FALSE,
12417,Cornelius,Oregon,United States,45.6105,-123.049,-08:00,,FALSE,FALSE,
12418,Johnston City,Illinois,United States,37.8335,-88.8867,-06:00,,FALSE,FALSE,
12419,Bridgetown,Saint Michael,Barbados,13.1,-59.617,-04:00,,FALSE,FALSE,
12420,Hornchurch,England,United Kingdom,51.556,0.214,+00:00,,FALSE,FALSE,
12421,Two Rivers,Wisconsin,United States,44.2198,-87.5999,-06:00,,FALSE,FALSE,
12422,Tarpon Springs,Florida,United States,28.1417,-82.7305,-05:00,,FALSE,FALSE,
12423,Bad Orb,Hessen,Germany,50.217,9.35,+01:00,,FALSE,FALSE,
12425,Shrewsbury,Pennsylvania,United States,39.7653,-76.6781,-05:00,,FALSE,FALSE,
12426,Happy,Texas,United States,34.694,-101.745,-06:00,,FALSE,FALSE,
12428,Benson,Arizona,United States,32.1865,-110.265,-07:00,,FALSE,FALSE,
12429,San Pedro,California,United States,33.7357,-118.297,-08:00,,FALSE,FALSE,
12431,Hallieford,Virginia,United States,37.4939,-76.3407,-05:00,,FALSE,FALSE,
12434,Granada Hills,California,United States,34.278,-118.514,-08:00,,FALSE,FALSE,
12435,Meeker,Colorado,United States,40.0347,-107.629,-07:00,,FALSE,FALSE,
12436,Ash Fork,Arizona,United States,35.1609,-112.564,-07:00,,FALSE,FALSE,
12437,Wyoming,Minnesota,United States,45.335,-93.0889,-06:00,,FALSE,FALSE,
12438,Armstrong,British Columbia,Canada,50.45,-119.183,-08:00,,FALSE,FALSE,
12439,Narvik,Nordland,Norway,68.436,17.437,+01:00,,FALSE,FALSE,
12445,Bangor,Wales,United Kingdom,53.221,-4.135,+00:00,,FALSE,FALSE,
12446,Playas del Coco,Guanacaste,Costa Rica,10.55,-85.7,-06:00,,FALSE,FALSE,
12447,Imatra,Etela-Suomen Laani,Finland,61.167,28.767,+02:00,,FALSE,FALSE,
12448,Calabasas,California,United States,34.1416,-118.657,-08:00,,FALSE,FALSE,
12449,HÑrnîsand,Vasternorrlands Lan,Sweden,62.636,17.941,+01:00,,FALSE,FALSE,
12450,Williston,Florida,United States,29.4056,-82.488,-05:00,,FALSE,FALSE,
12451,Jensen Beach,Florida,United States,27.2496,-80.24,-05:00,,FALSE,FALSE,
12452,Sidney,British Columbia,Canada,48.65,-123.417,-08:00,,FALSE,FALSE,
12453,Kecskemet,Bacs-Kiskun,Hungary,46.9,19.783,+01:00,,FALSE,FALSE,
12455,ôstersund,Jamtlands Lan,Sweden,63.183,14.65,+01:00,,FALSE,FALSE,
12458,Clarkdale,Arizona,United States,34.844,-112.151,-07:00,,FALSE,FALSE,
12460,Camano Island,Washington,United States,48.1927,-122.479,-08:00,,FALSE,FALSE,
12461,Gemert,Noord-Brabant,Netherlands,51.55,5.7,+01:00,,FALSE,FALSE,
12462,Kaysville,Utah,United States,41.0365,-111.927,-07:00,,FALSE,FALSE,
12463,Kouvola,Etela-Suomen Laani,Finland,61.05,23,+02:00,,FALSE,FALSE,
12464,Guerneville,California,United States,38.5329,-123.009,-08:00,,FALSE,FALSE,
12466,Baden,Niederosterreich,Austria,48.017,16.233,+01:00,,FALSE,FALSE,
12467,Dîbriach,Karnten,Austria,46.783,13.66,+01:00,,FALSE,FALSE,
12468,Grover Beach,California,United States,35.1253,-120.62,-08:00,,FALSE,FALSE,
12469,Rancho Santa Margarita,California,United States,33.634,-117.606,-08:00,,FALSE,FALSE,
12470,Kuressaare,Saaremaa,Estonia,58.255,22.549,+02:00,,FALSE,FALSE,
12471,Fort Frances,Ontario,Canada,48.617,-93.417,-05:00,,FALSE,FALSE,
12472,Moores Hill,Indiana,United States,39.0766,-85.0556,-05:00,,FALSE,FALSE,
12473,Stettler,Alberta,Canada,52.333,-112.683,-07:00,,FALSE,FALSE,
12474,Blacktown,New South Wales,Australia,-33.767,150.917,+10:00,,FALSE,FALSE,
12475,Kanata,Ontario,Canada,45.333,-75.9,-05:00,,FALSE,FALSE,
12476,Vevey,Vaud,Switzerland,46.45,6.85,+01:00,,FALSE,FALSE,
12477,Cheshire,Connecticut,United States,41.5102,-72.9042,-05:00,,FALSE,FALSE,
12479,Wappingers Falls,New York,United States,41.596,-73.8849,-05:00,,FALSE,FALSE,
12480,Bournemouth,England,United Kingdom,50.722,-1.88,+00:00,,FALSE,FALSE,
12481,Oconomowoc,Wisconsin,United States,43.114,-88.4931,-06:00,,FALSE,FALSE,
12482,Kloten,Zurich,Switzerland,47.45,8.583,+01:00,,FALSE,FALSE,
12483,Portland,Texas,United States,27.9445,-97.2907,-06:00,,FALSE,FALSE,
12485,Nassau,New York,United States,42.5242,-73.6087,-05:00,,FALSE,FALSE,
12486,Oxford,Ohio,United States,39.4851,-84.7501,-05:00,,FALSE,FALSE,
12487,North Branch,Minnesota,United States,45.5343,-92.8964,-06:00,,FALSE,FALSE,
12488,Ballston Lake,New York,United States,42.9234,-73.8412,-05:00,,FALSE,FALSE,
12489,Legal,Alberta,Canada,53.95,-113.633,-07:00,,FALSE,FALSE,
12490,Hastings,Hawke's Bay,New Zealand,-39.65,176.833,+12:00,,FALSE,FALSE,
12491,Corning,California,United States,39.8999,-122.311,-08:00,,FALSE,FALSE,
12492,Vernon Hills,Illinois,United States,42.223,-87.9651,-06:00,,FALSE,FALSE,
12493,Vejle,Vejle,Denmark,55.7,9.533,+01:00,,FALSE,FALSE,
12497,Foresthill,California,United States,39.0724,-120.571,-08:00,,FALSE,FALSE,
12498,Dededo,Guam,Guam,13.5153,144.836,+10:00,,FALSE,FALSE,
12499,Skanderborg,Arhus,Denmark,56.033,9.933,+01:00,,FALSE,FALSE,
12501,Eastbourne,England,United Kingdom,50.782,0.263,+00:00,,FALSE,FALSE,
12502,De Pere,Wisconsin,United States,44.431,-88.1738,-06:00,,FALSE,FALSE,
12503,Eclectic,Alabama,United States,32.6638,-86.0276,-06:00,,FALSE,FALSE,
12504,Union,Missouri,United States,38.4268,-91.0473,-06:00,,FALSE,FALSE,
12505,Highland Mills,New York,United States,41.3601,-74.109,-05:00,,FALSE,FALSE,
12506,Tràs Coroas,Rio Grande do Sul,Brazil,-29.533,-50.8,-03:00,,FALSE,FALSE,
12507,Hawley,Pennsylvania,United States,41.4849,-75.2172,-05:00,,FALSE,FALSE,
12508,Manchester,Michigan,United States,42.1633,-84.0265,-05:00,,FALSE,FALSE,
12509,Watertown,Connecticut,United States,41.6188,-73.1229,-05:00,,FALSE,FALSE,
12510,Torres Vedras,Lisboa,Portugal,39.1,-9.267,+00:00,,FALSE,FALSE,
12511,Stjordal,Nord-Trondelag,Norway,63.4667,10.9333,+01:00,,FALSE,FALSE,
12513,Colonial Beach,Virginia,United States,38.184,-76.9988,-05:00,,FALSE,FALSE,
12514,Bainbridge Island,Washington,United States,47.6499,-122.532,-08:00,,FALSE,FALSE,
12515,Castries,Castries,Saint Lucia,14,-61,-04:00,,FALSE,FALSE,
12516,Pawnee,Illinois,United States,39.5762,-89.554,-06:00,,FALSE,FALSE,
12517,Ridgeville,South Carolina,United States,33.1029,-80.308,-05:00,,FALSE,FALSE,
12518,Stoney Creek,Ontario,Canada,43.217,-79.75,-05:00,,FALSE,FALSE,
12519,Rockland,Maine,United States,44.1308,-69.1301,-05:00,,FALSE,FALSE,
12520,Kingston,Ohio,United States,39.4502,-82.8416,-05:00,,FALSE,FALSE,
12521,Yarnell,Arizona,United States,34.4014,-112.595,-07:00,,FALSE,FALSE,
12522,Arnhem,Gelderland,Netherlands,51.983,5.917,+01:00,,FALSE,FALSE,
12523,Moncalieri,Piemonte,Italy,45,7.683,+01:00,,FALSE,FALSE,
