"CityId","City","Region","Country","Latitude","Longitude","TimeZone","MSL","isHanafi","isnorthernhemisphere","TwilightAngle"
6925,"Berryville","Arkansas","United States",36.30,-93.54,"-06:00",,0,0,
6926,"Blytheville","Arkansas","United States",35.92,-89.91,"-06:00",,0,0,
6927,"Booneville","Arkansas","United States",35.10,-93.92,"-06:00",,0,0,
6928,"Camden","Arkansas","United States",33.63,-92.80,"-06:00",,0,0,
6929,"Clarendon","Arkansas","United States",34.57,-91.18,"-06:00",,0,0,
6930,"Clarksville","Arkansas","United States",35.58,-93.46,"-06:00",,0,0,
6931,"Clinton","Arkansas","United States",35.62,-92.55,"-06:00",,0,0,
6932,"Conway","Arkansas","United States",35.08,-92.41,"-06:00",,0,0,
6933,"Corning","Arkansas","United States",36.40,-90.58,"-06:00",,0,0,
6934,"Crossett","Arkansas","United States",33.19,-91.98,"-06:00",,0,0,
6935,"Danville","Arkansas","United States",35.00,-93.51,"-06:00",,0,0,
6936,"De Queen","Arkansas","United States",34.07,-94.30,"-06:00",,0,0,
6937,"De Witt","Arkansas","United States",34.19,-91.33,"-06:00",,0,0,
6938,"Des Arc","Arkansas","United States",34.97,-91.57,"-06:00",,0,0,
6939,"Dumas","Arkansas","United States",33.92,-91.46,"-06:00",,0,0,
6940,"El Dorado","Arkansas","United States",33.19,-92.67,"-06:00",,0,0,
6941,"Eureka Springs","Arkansas","United States",36.44,-93.73,"-06:00",,0,0,
6942,"Fayetteville","Arkansas","United States",36.06,-94.18,"-06:00",,0,0,
6943,"Fordyce","Arkansas","United States",33.86,-92.48,"-06:00",,0,0,
6944,"Forrest City","Arkansas","United States",35.01,-90.82,"-06:00",,0,0,
6945,"Fort Smith","Arkansas","United States",35.35,-94.38,"-06:00",,0,0,
6946,"Fouke","Arkansas","United States",33.28,-93.89,"-06:00",,0,0,
6947,"Hampton","Arkansas","United States",33.58,-92.48,"-06:00",,0,0,
6948,"Harrison","Arkansas","United States",36.24,-93.10,"-06:00",,0,0,
6949,"Heber Springs","Arkansas","United States",35.62,-92.06,"-06:00",,0,0,
6950,"Helena","Arkansas","United States",34.49,-90.71,"-06:00",,0,0,
6951,"Hope","Arkansas","United States",33.64,-93.58,"-06:00",,0,0,
6952,"Hot Springs National Park","Arkansas","United States",34.48,-93.06,"-06:00",,0,0,
6953,"Hoxie","Arkansas","United States",35.97,-90.95,"-06:00",,0,0,
6954,"Huntsville","Arkansas","United States",36.11,-93.72,"-06:00",,0,0,
6955,"Jacksonville","Arkansas","United States",34.88,-92.13,"-06:00",,0,0,
6956,"Jasper","Arkansas","United States",36.00,-93.21,"-06:00",,0,0,
6957,"Jonesboro","Arkansas","United States",35.82,-90.71,"-06:00",,0,0,
6958,"Lake Village","Arkansas","United States",33.33,-91.31,"-06:00",,0,0,
6959,"Lewisville","Arkansas","United States",33.37,-93.63,"-06:00",,0,0,
6960,"Little Rock","Arkansas","United States",34.74,-92.33,"-06:00",,0,0,
6961,"Lonoke","Arkansas","United States",34.75,-91.94,"-06:00",,0,0,
6962,"Magnolia","Arkansas","United States",33.24,-93.24,"-06:00",,0,0,
6963,"Malvern","Arkansas","United States",34.31,-92.86,"-06:00",,0,0,
6965,"Marion","Arkansas","United States",35.22,-90.18,"-06:00",,0,0,
6966,"Marshall","Arkansas","United States",35.94,-92.65,"-06:00",,0,0,
6967,"Melbourne","Arkansas","United States",36.06,-91.90,"-06:00",,0,0,
6968,"Mena","Arkansas","United States",34.59,-94.19,"-06:00",,0,0,
6969,"Monticello","Arkansas","United States",33.61,-91.79,"-06:00",,0,0,
6970,"Morrilton","Arkansas","United States",35.22,-92.68,"-06:00",,0,0,
6971,"Mount Ida","Arkansas","United States",34.53,-93.67,"-06:00",,0,0,
6972,"Mountain Home","Arkansas","United States",36.31,-92.38,"-06:00",,0,0,
6974,"Murfreesboro","Arkansas","United States",34.09,-93.71,"-06:00",,0,0,
6975,"Nashville","Arkansas","United States",34.02,-93.91,"-06:00",,0,0,
6976,"Newport","Arkansas","United States",35.56,-91.20,"-06:00",,0,0,
6977,"North Little Rock","Arkansas","United States",34.78,-92.25,"-06:00",,0,0,
6978,"Ozark","Arkansas","United States",35.62,-93.85,"-06:00",,0,0,
6979,"Paragould","Arkansas","United States",36.05,-90.53,"-06:00",,0,0,
6980,"Peel","Arkansas","United States",36.41,-92.76,"-06:00",,0,0,
6981,"Perryville","Arkansas","United States",34.90,-93.00,"-06:00",,0,0,
6982,"Pine Bluff","Arkansas","United States",34.19,-92.01,"-06:00",,0,0,
6983,"Pocahontas","Arkansas","United States",36.33,-91.05,"-06:00",,0,0,
6984,"Prescott","Arkansas","United States",33.82,-93.34,"-06:00",,0,0,
6985,"Rogers","Arkansas","United States",36.33,-94.10,"-06:00",,0,0,
6986,"Russellville","Arkansas","United States",35.28,-93.13,"-06:00",,0,0,
6987,"Salem","Arkansas","United States",36.35,-91.85,"-06:00",,0,0,
6988,"Searcy","Arkansas","United States",35.25,-91.80,"-06:00",,0,0,
6989,"Sheridan","Arkansas","United States",34.31,-92.33,"-06:00",,0,0,
6990,"Sherwood","Arkansas","United States",34.88,-92.22,"-06:00",,0,0,
6991,"Siloam Springs","Arkansas","United States",36.16,-94.45,"-06:00",,0,0,
6992,"Springdale","Arkansas","United States",36.18,-94.14,"-06:00",,0,0,
6993,"Star City","Arkansas","United States",33.92,-91.86,"-06:00",,0,0,
6994,"Stuttgart","Arkansas","United States",34.36,-91.52,"-06:00",,0,0,
6995,"Summit","Arkansas","United States",36.25,-92.69,"-06:00",,0,0,
6996,"Texarkana","Arkansas","United States",33.47,-93.91,"-06:00",,0,0,
6997,"Trumann","Arkansas","United States",35.61,-90.53,"-06:00",,0,0,
6998,"Van Buren","Arkansas","United States",35.45,-94.32,"-06:00",,0,0,
6999,"Waldron","Arkansas","United States",34.92,-94.05,"-06:00",,0,0,
7000,"Walnut Ridge","Arkansas","United States",36.10,-90.91,"-06:00",,0,0,
7001,"Warren","Arkansas","United States",33.61,-92.14,"-06:00",,0,0,
7002,"West Memphis","Arkansas","United States",35.14,-90.18,"-06:00",,0,0,
7003,"Wynne","Arkansas","United States",35.25,-90.83,"-06:00",,0,0,
7004,"Alpine","Arizona","United States",33.81,-109.19,"-07:00",,0,0,
7005,"Apache Junction","Arizona","United States",33.42,-111.49,"-07:00",,0,0,
7006,"Avondale","Arizona","United States",33.44,-112.31,"-07:00",,0,0,
7007,"Bisbee","Arizona","United States",31.47,-109.96,"-07:00",,0,0,
7008,"Bullhead City","Arizona","United States",35.06,-114.44,"-07:00",,0,0,
7010,"Carefree","Arizona","United States",33.81,-111.90,"-07:00",,0,0,
7011,"Casa Grande","Arizona","United States",32.80,-111.82,"-07:00",,0,0,
7012,"Chandler","Arizona","United States",33.29,-111.85,"-07:00",,0,0,
7013,"Chinle","Arizona","United States",36.10,-109.58,"-07:00",,0,0,
7014,"Coolidge","Arizona","United States",32.94,-111.51,"-07:00",,0,0,
7015,"Cottonwood","Arizona","United States",34.63,-112.12,"-07:00",,0,0,
7016,"Douglas","Arizona","United States",31.38,-109.47,"-07:00",,0,0,
7017,"Flagstaff","Arizona","United States",35.26,-111.57,"-07:00",,0,0,
7019,"Gila Bend","Arizona","United States",32.90,-112.73,"-07:00",,0,0,
7020,"Gilbert","Arizona","United States",33.34,-111.77,"-07:00",,0,0,
7021,"Glendale","Arizona","United States",33.57,-112.19,"-07:00",,0,0,
7022,"Globe","Arizona","United States",33.48,-110.75,"-07:00",,0,0,
7023,"Grand Canyon","Arizona","United States",36.05,-112.13,"-07:00",,0,0,
7024,"Green Valley","Arizona","United States",31.84,-111.01,"-07:00",,0,0,
7025,"Greer","Arizona","United States",34.01,-109.45,"-07:00",,0,0,
7026,"Heber","Arizona","United States",34.43,-110.63,"-07:00",,0,0,
7027,"Holbrook","Arizona","United States",34.91,-110.06,"-07:00",,0,0,
7028,"Kayenta","Arizona","United States",36.68,-110.26,"-07:00",,0,0,
7029,"Kingman","Arizona","United States",35.32,-113.99,"-07:00",,0,0,
7030,"Lake Havasu City","Arizona","United States",34.51,-114.17,"-07:00",,0,0,
7031,"McNary","Arizona","United States",33.98,-109.74,"-07:00",,0,0,
7032,"Mesa","Arizona","United States",33.42,-111.77,"-07:00",,0,0,
7035,"Nogales","Arizona","United States",31.37,-110.94,"-07:00",,0,0,
7036,"North Rim","Arizona","United States",36.16,-112.04,"-07:00",,0,0,
7038,"Page","Arizona","United States",36.82,-111.15,"-07:00",,0,0,
7039,"Parker","Arizona","United States",33.84,-114.10,"-07:00",,0,0,
7040,"Payson","Arizona","United States",34.13,-111.24,"-07:00",,0,0,
7041,"Peoria","Arizona","United States",33.61,-112.27,"-07:00",,0,0,
7042,"Phoenix","Arizona","United States",33.49,-112.08,"-07:00",,0,0,
7044,"Prescott","Arizona","United States",34.62,-112.60,"-07:00",,0,0,
7045,"Safford","Arizona","United States",32.76,-109.59,"-07:00",,0,0,
7046,"Scottsdale","Arizona","United States",33.56,-111.87,"-07:00",,0,0,
7047,"Sedona","Arizona","United States",34.82,-111.69,"-07:00",,0,0,
7048,"Show Low","Arizona","United States",34.18,-110.13,"-07:00",,0,0,
7049,"Sierra Vista","Arizona","United States",31.54,-110.27,"-07:00",,0,0,
7050,"Springerville","Arizona","United States",34.15,-109.44,"-07:00",,0,0,
7052,"Sun City","Arizona","United States",33.65,-112.30,"-07:00",,0,0,
7053,"Tempe","Arizona","United States",33.39,-111.92,"-07:00",,0,0,
7054,"Tombstone","Arizona","United States",31.74,-110.02,"-07:00",,0,0,
7055,"Tuba City","Arizona","United States",35.98,-111.35,"-07:00",,0,0,
7056,"Tucson","Arizona","United States",32.23,-110.94,"-07:00",,0,0,
7058,"Wickenburg","Arizona","United States",33.91,-112.80,"-07:00",,0,0,
7059,"Willcox","Arizona","United States",32.40,-109.95,"-07:00",,0,0,
7060,"Williams","Arizona","United States",35.60,-112.44,"-07:00",,0,0,
7062,"Window Rock","Arizona","United States",35.67,-109.05,"-07:00",,0,0,
7063,"Winslow","Arizona","United States",35.19,-110.36,"-07:00",,0,0,
7064,"Yuma","Arizona","United States",32.70,-114.56,"-07:00",,0,0,
7065,"Adelanto","California","United States",34.67,-117.53,"-08:00",,0,0,
7066,"Alameda","California","United States",37.75,-122.25,"-08:00",,0,0,
7067,"Alamo","California","United States",37.84,-122.02,"-08:00",,0,0,
7068,"Alhambra","California","United States",34.08,-118.13,"-08:00",,0,0,
7069,"Alpine","California","United States",32.82,-116.74,"-08:00",,0,0,
7070,"Altadena","California","United States",34.19,-118.13,"-08:00",,0,0,
7071,"Alturas","California","United States",41.48,-120.55,"-08:00",,0,0,
7072,"Anaheim","California","United States",33.83,-117.89,"-08:00",,0,0,
7073,"Angels Camp","California","United States",38.07,-120.64,"-08:00",,0,0,
7074,"Antioch","California","United States",37.99,-121.80,"-08:00",,0,0,
7075,"Apple Valley","California","United States",34.49,-117.13,"-08:00",,0,0,
7076,"Arcadia","California","United States",34.13,-118.03,"-08:00",,0,0,
7077,"Arcata","California","United States",40.85,-124.06,"-08:00",,0,0,
7079,"Arroyo Grande","California","United States",35.14,-120.48,"-08:00",,0,0,
7080,"Artois","California","United States",39.61,-122.19,"-08:00",,0,0,
7081,"Arvin","California","United States",35.13,-118.85,"-08:00",,0,0,
7082,"Atascadero","California","United States",35.46,-120.67,"-08:00",,0,0,
7083,"Atwater","California","United States",37.32,-120.61,"-08:00",,0,0,
7084,"Auburn","California","United States",39.04,-120.76,"-08:00",,0,0,
7085,"Avalon","California","United States",33.38,-118.43,"-08:00",,0,0,
7086,"Avenal","California","United States",35.90,-120.08,"-08:00",,0,0,
7087,"Azusa","California","United States",34.13,-117.91,"-08:00",,0,0,
7088,"Bakersfield","California","United States",35.36,-119.02,"-08:00",,0,0,
7089,"Baldwin Park","California","United States",34.09,-117.97,"-08:00",,0,0,
7090,"Banning","California","United States",33.94,-116.85,"-08:00",,0,0,
7091,"Barstow","California","United States",35.02,-117.11,"-08:00",,0,0,
7092,"Arnold","California","United States",38.36,-120.21,"-08:00",,0,0,
7093,"Beaumont","California","United States",33.92,-116.97,"-08:00",,0,0,
7094,"Bell","California","United States",33.97,-118.18,"-08:00",,0,0,
7095,"Bell Gardens","California","United States",33.96,-118.15,"-08:00",,0,0,
7096,"Bellflower","California","United States",33.88,-118.12,"-08:00",,0,0,
7097,"Belmont","California","United States",37.51,-122.28,"-08:00",,0,0,
7098,"Benicia","California","United States",38.10,-122.13,"-08:00",,0,0,
7099,"Berkeley","California","United States",37.87,-122.27,"-08:00",,0,0,
7100,"Beverly Hills","California","United States",34.07,-118.39,"-08:00",,0,0,
7101,"Big Bear City","California","United States",34.28,-116.90,"-08:00",,0,0,
7102,"Big Sur","California","United States",36.25,-121.70,"-08:00",,0,0,
7103,"Bishop","California","United States",37.42,-118.39,"-08:00",,0,0,
7105,"Blythe","California","United States",33.58,-114.61,"-08:00",,0,0,
7106,"Bodega Bay","California","United States",38.35,-123.04,"-08:00",,0,0,
7107,"Borrego Springs","California","United States",33.27,-116.28,"-08:00",,0,0,
7108,"Brawley","California","United States",32.98,-115.46,"-08:00",,0,0,
7109,"Brea","California","United States",33.92,-117.85,"-08:00",,0,0,
7110,"Brentwood","California","United States",37.91,-121.69,"-08:00",,0,0,
7111,"Bridgeport","California","United States",38.17,-119.35,"-08:00",,0,0,
7113,"Buena Park","California","United States",33.86,-118.00,"-08:00",,0,0,
7114,"Burbank","California","United States",34.18,-118.31,"-08:00",,0,0,
7115,"Burlingame","California","United States",37.57,-122.36,"-08:00",,0,0,
7116,"Burney","California","United States",40.90,-121.65,"-08:00",,0,0,
7117,"Buttonwillow","California","United States",35.41,-119.46,"-08:00",,0,0,
7118,"Byron","California","United States",37.83,-121.65,"-08:00",,0,0,
7119,"Calexico","California","United States",32.68,-115.52,"-08:00",,0,0,
7120,"California City","California","United States",35.17,-117.90,"-08:00",,0,0,
7121,"Camarillo","California","United States",34.21,-119.03,"-08:00",,0,0,
7122,"Cambria","California","United States",35.58,-121.01,"-08:00",,0,0,
7123,"Camp Pendleton","California","United States",33.30,-117.35,"-08:00",,0,0,
7124,"Campbell","California","United States",37.28,-121.95,"-08:00",,0,0,
7125,"Campo","California","United States",32.69,-116.52,"-08:00",,0,0,
7126,"Carlsbad","California","United States",33.12,-117.29,"-08:00",,0,0,
7127,"Carmel","California","United States",36.53,-121.89,"-08:00",,0,0,
7128,"Carmichael","California","United States",38.62,-121.32,"-08:00",,0,0,
7129,"Carpinteria","California","United States",34.50,-119.53,"-08:00",,0,0,
7130,"Carson","California","United States",33.83,-118.26,"-08:00",,0,0,
7131,"Castro Valley","California","United States",37.70,-122.05,"-08:00",,0,0,
7132,"Cathedral City","California","United States",33.80,-116.46,"-08:00",,0,0,
7133,"Ceres","California","United States",37.55,-120.95,"-08:00",,0,0,
7134,"Cerritos","California","United States",33.86,-118.06,"-08:00",,0,0,
7135,"Chatsworth","California","United States",34.27,-118.60,"-08:00",,0,0,
7136,"Chico","California","United States",39.79,-121.84,"-08:00",,0,0,
7137,"Chino","California","United States",34.00,-117.67,"-08:00",,0,0,
7138,"Chowchilla","California","United States",37.10,-120.24,"-08:00",,0,0,
7139,"Chula Vista","California","United States",32.63,-117.02,"-08:00",,0,0,
7140,"Citrus Heights","California","United States",38.69,-121.28,"-08:00",,0,0,
7141,"Claremont","California","United States",34.12,-117.71,"-08:00",,0,0,
7142,"Clayton","California","United States",37.89,-121.85,"-08:00",,0,0,
7143,"Clearlake","California","United States",38.96,-122.63,"-08:00",,0,0,
7144,"Cloverdale","California","United States",38.79,-123.01,"-08:00",,0,0,
7145,"Clovis","California","United States",36.87,-119.62,"-08:00",,0,0,
7146,"Coalinga","California","United States",36.20,-120.39,"-08:00",,0,0,
7147,"Colton","California","United States",34.00,-117.24,"-08:00",,0,0,
7148,"Colusa","California","United States",39.23,-122.07,"-08:00",,0,0,
7149,"Compton","California","United States",33.89,-118.22,"-08:00",,0,0,
7150,"Concord","California","United States",37.97,-122.01,"-08:00",,0,0,
7151,"Corona","California","United States",33.85,-117.55,"-08:00",,0,0,
7152,"Coronado","California","United States",32.68,-117.18,"-08:00",,0,0,
7153,"Costa Mesa","California","United States",33.65,-117.91,"-08:00",,0,0,
7154,"Covina","California","United States",34.08,-117.88,"-08:00",,0,0,
7155,"Crescent City","California","United States",41.70,-123.78,"-08:00",,0,0,
7156,"Crockett","California","United States",38.04,-122.22,"-08:00",,0,0,
7157,"Culver City","California","United States",34.01,-118.39,"-08:00",,0,0,
7158,"Cupertino","California","United States",37.31,-122.06,"-08:00",,0,0,
7160,"Cypress","California","United States",33.81,-118.03,"-08:00",,0,0,
7161,"Daly City","California","United States",37.69,-122.46,"-08:00",,0,0,
7162,"Dana Point","California","United States",33.47,-117.70,"-08:00",,0,0,
7163,"Danville","California","United States",37.81,-121.94,"-08:00",,0,0,
7164,"Davis","California","United States",38.55,-121.75,"-08:00",,0,0,
7166,"Del Mar","California","United States",32.96,-117.24,"-08:00",,0,0,
7167,"Delano","California","United States",35.76,-119.17,"-08:00",,0,0,
7168,"Diamond Bar","California","United States",33.99,-117.81,"-08:00",,0,0,
7169,"Dinuba","California","United States",36.52,-119.38,"-08:00",,0,0,
7170,"Dixon","California","United States",38.41,-121.77,"-08:00",,0,0,
7172,"Downey","California","United States",33.94,-118.13,"-08:00",,0,0,
7173,"Duarte","California","United States",34.14,-117.96,"-08:00",,0,0,
7174,"Dublin","California","United States",37.71,-121.92,"-08:00",,0,0,
7175,"Dunsmuir","California","United States",41.22,-122.33,"-08:00",,0,0,
7176,"Earlimart","California","United States",35.85,-119.33,"-08:00",,0,0,
7177,"Edison","California","United States",35.34,-118.87,"-08:00",,0,0,
7179,"El Cajon","California","United States",32.80,-116.92,"-08:00",,0,0,
7180,"El Centro","California","United States",32.78,-115.57,"-08:00",,0,0,
7181,"El Cerrito","California","United States",37.92,-122.29,"-08:00",,0,0,
7182,"El Monte","California","United States",34.07,-118.02,"-08:00",,0,0,
7183,"El Sobrante","California","United States",37.96,-122.28,"-08:00",,0,0,
7184,"Elk Grove","California","United States",38.39,-121.37,"-08:00",,0,0,
7185,"Encinitas","California","United States",33.04,-117.27,"-08:00",,0,0,
7186,"Escalon","California","United States",37.82,-121.01,"-08:00",,0,0,
7187,"Escondido","California","United States",33.12,-117.07,"-08:00",,0,0,
7188,"Eureka","California","United States",40.71,-124.07,"-08:00",,0,0,
7189,"Fair Oaks","California","United States",38.65,-121.25,"-08:00",,0,0,
7190,"Fallbrook","California","United States",33.38,-117.25,"-08:00",,0,0,
7191,"Fillmore","California","United States",34.40,-118.89,"-08:00",,0,0,
7192,"Florence","California","United States",33.97,-118.24,"-08:00",,0,0,
7193,"Folsom","California","United States",38.67,-121.15,"-08:00",,0,0,
7194,"Fontana","California","United States",34.09,-117.45,"-08:00",,0,0,
7195,"Fort Bragg","California","United States",39.45,-123.71,"-08:00",,0,0,
7197,"Fountain Valley","California","United States",33.70,-117.95,"-08:00",,0,0,
7198,"Frazier Park","California","United States",34.88,-119.19,"-08:00",,0,0,
7199,"Fremont","California","United States",37.53,-121.99,"-08:00",,0,0,
7200,"Fresno","California","United States",36.75,-119.77,"-08:00",,0,0,
7201,"Fullerton","California","United States",33.88,-117.91,"-08:00",,0,0,
7202,"Galt","California","United States",38.28,-121.24,"-08:00",,0,0,
7203,"Garden Grove","California","United States",33.78,-117.95,"-08:00",,0,0,
7204,"Gardena","California","United States",33.88,-118.30,"-08:00",,0,0,
7205,"Gilroy","California","United States",37.02,-121.51,"-08:00",,0,0,
7206,"Glendale","California","United States",34.15,-118.25,"-08:00",,0,0,
7207,"Glendora","California","United States",34.13,-117.85,"-08:00",,0,0,
7208,"Glennville","California","United States",35.71,-118.65,"-08:00",,0,0,
7209,"Goleta","California","United States",34.45,-119.87,"-08:00",,0,0,
7210,"Gridley","California","United States",39.34,-121.76,"-08:00",,0,0,
7211,"Hacienda Heights","California","United States",33.99,-117.97,"-08:00",,0,0,
7212,"Half Moon Bay","California","United States",37.45,-122.41,"-08:00",,0,0,
7213,"Hallelujah Jct","California","United States",39.77,-120.03,"-08:00",,0,0,
7214,"Hanford","California","United States",36.30,-119.63,"-08:00",,0,0,
7215,"Hawthorne","California","United States",33.91,-118.35,"-08:00",,0,0,
7216,"Hayfork","California","United States",40.53,-123.17,"-08:00",,0,0,
7217,"Hayward","California","United States",37.65,-122.07,"-08:00",,0,0,
7218,"Healdsburg","California","United States",38.61,-122.87,"-08:00",,0,0,
7219,"Hemet","California","United States",33.71,-116.97,"-08:00",,0,0,
7220,"Hercules","California","United States",38.00,-122.26,"-08:00",,0,0,
7221,"Hesperia","California","United States",34.40,-117.31,"-08:00",,0,0,
7222,"Highland","California","United States",34.13,-117.15,"-08:00",,0,0,
7223,"Hollister","California","United States",36.82,-121.31,"-08:00",,0,0,
7224,"Huntington Beach","California","United States",33.69,-118.00,"-08:00",,0,0,
7225,"Imperial","California","United States",32.87,-115.62,"-08:00",,0,0,
7226,"Imperial Beach","California","United States",32.57,-117.11,"-08:00",,0,0,
7227,"Indio","California","United States",33.73,-116.24,"-08:00",,0,0,
7228,"Inglewood","California","United States",33.95,-118.35,"-08:00",,0,0,
7229,"Irvine","California","United States",33.67,-117.79,"-08:00",,0,0,
7230,"Jackson","California","United States",38.34,-120.75,"-08:00",,0,0,
7231,"Jamul","California","United States",32.68,-116.81,"-08:00",,0,0,
7232,"Joshua Tree National Park","California","United States",34.13,-116.31,"-08:00",,0,0,
7233,"Julian","California","United States",32.96,-116.33,"-08:00",,0,0,
7234,"Kernville","California","United States",35.84,-118.35,"-08:00",,0,0,
7235,"King City","California","United States",36.20,-121.07,"-08:00",,0,0,
7236,"Kings Beach","California","United States",39.27,-120.05,"-08:00",,0,0,
7237,"Knights Landing","California","United States",38.84,-121.68,"-08:00",,0,0,
7238,"La Habra","California","United States",33.93,-117.94,"-08:00",,0,0,
7239,"La Jolla","California","United States",32.84,-117.26,"-08:00",,0,0,
7240,"La Mesa","California","United States",32.77,-117.01,"-08:00",,0,0,
7241,"La Mirada","California","United States",33.90,-118.01,"-08:00",,0,0,
7242,"La Puente","California","United States",34.02,-117.95,"-08:00",,0,0,
7243,"La Verne","California","United States",34.16,-117.73,"-08:00",,0,0,
7244,"Lafayette","California","United States",37.89,-122.11,"-08:00",,0,0,
7245,"Laguna Beach","California","United States",33.55,-117.78,"-08:00",,0,0,
7246,"Laguna Hills","California","United States",33.57,-117.74,"-08:00",,0,0,
7247,"Laguna Niguel","California","United States",33.53,-117.74,"-08:00",,0,0,
7248,"Lake Arrowhead","California","United States",34.24,-117.17,"-08:00",,0,0,
7250,"Lake Elsinore","California","United States",33.65,-117.33,"-08:00",,0,0,
7251,"Lake Forest","California","United States",33.64,-117.68,"-08:00",,0,0,
7252,"Lake Isabella","California","United States",35.62,-118.49,"-08:00",,0,0,
7253,"Lakeport","California","United States",39.06,-122.97,"-08:00",,0,0,
7254,"Lakeside","California","United States",32.91,-116.88,"-08:00",,0,0,
7255,"Lakewood","California","United States",33.84,-118.12,"-08:00",,0,0,
7256,"Lamont","California","United States",35.26,-118.91,"-08:00",,0,0,
7257,"Lancaster","California","United States",34.73,-118.17,"-08:00",,0,0,
7258,"Lathrop","California","United States",37.82,-121.29,"-08:00",,0,0,
7259,"Lawndale","California","United States",33.88,-118.35,"-08:00",,0,0,
7261,"Lebec","California","United States",34.82,-118.84,"-08:00",,0,0,
7262,"Lemon Grove","California","United States",32.73,-117.03,"-08:00",,0,0,
7263,"Lemoore","California","United States",36.28,-119.84,"-08:00",,0,0,
7265,"Linden","California","United States",38.01,-121.03,"-08:00",,0,0,
7266,"Lindsay","California","United States",36.20,-119.06,"-08:00",,0,0,
7267,"Livermore","California","United States",37.65,-121.72,"-08:00",,0,0,
7268,"Lockeford","California","United States",38.16,-121.13,"-08:00",,0,0,
7269,"Lodi","California","United States",38.12,-121.25,"-08:00",,0,0,
7270,"Lomita","California","United States",33.79,-118.31,"-08:00",,0,0,
7271,"Lompoc","California","United States",34.65,-120.46,"-08:00",,0,0,
7272,"Lone Pine","California","United States",36.61,-118.16,"-08:00",,0,0,
7273,"Long Beach","California","United States",33.78,-118.17,"-08:00",,0,0,
7274,"Los Altos","California","United States",37.36,-122.12,"-08:00",,0,0,
7275,"Los Angeles","California","United States",34.04,-118.28,"-08:00",,0,0,
7276,"Los Banos","California","United States",36.97,-120.96,"-08:00",,0,0,
7277,"Los Gatos","California","United States",37.20,-121.96,"-08:00",,0,0,
7278,"Lost Hills","California","United States",35.65,-119.83,"-08:00",,0,0,
7279,"Lucerne Valley","California","United States",34.55,-116.89,"-08:00",,0,0,
7280,"Lynwood","California","United States",33.92,-118.20,"-08:00",,0,0,
7281,"Madera","California","United States",37.01,-120.02,"-08:00",,0,0,
7282,"Malibu","California","United States",34.04,-118.69,"-08:00",,0,0,
7283,"Mammoth Lakes","California","United States",37.65,-118.91,"-08:00",,0,0,
7284,"Mammoth Mountain","California","United States",37.64,-118.97,"-08:00",,0,0,
7285,"Manhattan Beach","California","United States",33.89,-118.39,"-08:00",,0,0,
7286,"Manteca","California","United States",37.78,-121.22,"-08:00",,0,0,
7287,"Manzanita Lake","California","United States",40.53,-121.56,"-08:00",,0,0,
7288,"Maricopa","California","United States",34.75,-119.23,"-08:00",,0,0,
7289,"Mariposa","California","United States",37.52,-119.92,"-08:00",,0,0,
7290,"Markleeville","California","United States",38.69,-119.83,"-08:00",,0,0,
7291,"Martinez","California","United States",37.97,-122.16,"-08:00",,0,0,
7292,"Marysville","California","United States",39.19,-121.49,"-08:00",,0,0,
7294,"Maywood","California","United States",33.98,-118.18,"-08:00",,0,0,
7297,"Mendocino","California","United States",39.31,-123.74,"-08:00",,0,0,
7298,"Mendota","California","United States",36.52,-120.54,"-08:00",,0,0,
7299,"Menifee","California","United States",33.65,-117.17,"-08:00",,0,0,
7300,"Menlo Park","California","United States",37.45,-122.18,"-08:00",,0,0,
7301,"Merced","California","United States",37.31,-120.48,"-08:00",,0,0,
7302,"Mill Valley","California","United States",37.89,-122.54,"-08:00",,0,0,
7303,"Millbrae","California","United States",37.59,-122.40,"-08:00",,0,0,
7304,"Milpitas","California","United States",37.43,-121.88,"-08:00",,0,0,
7305,"Mineral","California","United States",40.33,-121.50,"-08:00",,0,0,
7306,"Mission Viejo","California","United States",33.61,-117.65,"-08:00",,0,0,
7307,"Modesto","California","United States",37.66,-120.99,"-08:00",,0,0,
7308,"Mojave","California","United States",35.05,-118.17,"-08:00",,0,0,
7309,"Monrovia","California","United States",34.15,-117.99,"-08:00",,0,0,
7310,"Montclair","California","United States",34.07,-117.69,"-08:00",,0,0,
7311,"Montebello","California","United States",34.01,-118.11,"-08:00",,0,0,
7312,"Monterey","California","United States",36.58,-121.88,"-08:00",,0,0,
7313,"Monterey Park","California","United States",34.05,-118.13,"-08:00",,0,0,
7314,"Moorpark","California","United States",34.30,-118.87,"-08:00",,0,0,
7315,"Moraga","California","United States",37.83,-122.12,"-08:00",,0,0,
7316,"Moreno Valley","California","United States",33.92,-117.16,"-08:00",,0,0,
7317,"Morgan Hill","California","United States",37.17,-121.59,"-08:00",,0,0,
7318,"Morro Bay","California","United States",35.38,-120.82,"-08:00",,0,0,
7319,"Mount Laguna","California","United States",32.87,-116.46,"-08:00",,0,0,
7320,"Mount Shasta","California","United States",41.36,-122.24,"-08:00",,0,0,
7321,"Mount Wilson","California","United States",34.22,-118.06,"-08:00",,0,0,
7322,"Mountain View","California","United States",37.39,-122.07,"-08:00",,0,0,
7323,"Murrieta","California","United States",33.55,-117.21,"-08:00",,0,0,
7324,"Napa","California","United States",38.29,-122.30,"-08:00",,0,0,
7325,"National City","California","United States",32.67,-117.09,"-08:00",,0,0,
